date,noftrades,price,unix,vol,assetvol
2022-08-06T20:00:00.000Z,2649,0.5165,1659816000,1289181.3626,2499884.8
2022-08-06T19:00:00.000Z,2226,0.5174,1659812400,1013896.16806,1960948.1
2022-08-06T18:00:00.000Z,2975,0.5171,1659808800,1149814.35341,2227125.1
2022-08-06T17:00:00.000Z,10237,0.5154,1659805200,4580814.57306,8899256.6
2022-08-06T16:00:00.000Z,3757,0.5164,1659801600,1873168.38385,3608772.9
2022-08-06T15:00:00.000Z,3917,0.5179,1659798000,2143522.50466,4131698
2022-08-06T14:00:00.000Z,2825,0.5194,1659794400,1141308.83303,2203551.8
2022-08-06T13:00:00.000Z,3073,0.5164,1659790800,1405900.90313,2717166.1
2022-08-06T12:00:00.000Z,2779,0.5159,1659787200,1295125.9765,2508827.1
2022-08-06T11:00:00.000Z,2886,0.5162,1659783600,1585567.99668,3064394.2
2022-08-06T10:00:00.000Z,2385,0.5178,1659780000,1073045.61145,2070430.6
2022-08-06T09:00:00.000Z,3035,0.517,1659776400,1324663.7105,2564480.6
2022-08-06T08:00:00.000Z,4348,0.5169,1659772800,2227132.36192,4294168.4
2022-08-06T07:00:00.000Z,2612,0.5179,1659769200,944635.69699,1823817.3
2022-08-06T06:00:00.000Z,2746,0.5176,1659765600,1229188.23386,2373801
2022-08-06T05:00:00.000Z,4508,0.5197,1659762000,2384718.8046,4600544.6
2022-08-06T04:00:00.000Z,8937,0.5195,1659758400,3804460.97427,7319764.2
2022-08-06T03:00:00.000Z,2678,0.5159,1659754800,976836.19043,1891587.7
2022-08-06T02:00:00.000Z,2979,0.5165,1659751200,1320099.71704,2561396.9
2022-08-06T01:00:00.000Z,2702,0.5146,1659747600,1084864.44883,2103283.7
2022-08-06T00:00:00.000Z,4188,0.5162,1659744000,1695483.05739,3279657.7
2022-08-05T23:00:00.000Z,4773,0.5174,1659740400,2413399.62957,4673129
2022-08-05T22:00:00.000Z,5556,0.5169,1659736800,2638172.89888,5117455.4
2022-08-05T21:00:00.000Z,4751,0.5127,1659733200,1866426.51135,3634568.6
2022-08-05T20:00:00.000Z,3232,0.5122,1659729600,1392550.14383,2725362.9
2022-08-05T19:00:00.000Z,2766,0.5101,1659726000,1042328.68421,2047480.9
2022-08-05T18:00:00.000Z,3075,0.5078,1659722400,1174030.82387,2314213.4
2022-08-05T17:00:00.000Z,4410,0.5069,1659718800,1528506.91274,3005624.2
2022-08-05T16:00:00.000Z,4618,0.5089,1659715200,1887599.49758,3721748.7
2022-08-05T15:00:00.000Z,6230,0.5069,1659711600,2876210.93368,5663752.4
2022-08-05T14:00:00.000Z,9835,0.5106,1659708000,4499205.07721,8776740.4
2022-08-05T13:00:00.000Z,8457,0.5091,1659704400,3523989.5403,6947469.1
2022-08-05T12:00:00.000Z,16490,0.5078,1659700800,7139105.8148,13924063.6
2022-08-05T11:00:00.000Z,8853,0.5169,1659697200,3734887.42158,7250407.6
2022-08-05T10:00:00.000Z,3757,0.5122,1659693600,1552850.29899,3034766
2022-08-05T09:00:00.000Z,3278,0.5109,1659690000,1425136.20319,2791702.9
2022-08-05T08:00:00.000Z,3961,0.5098,1659686400,1781917.91634,3495132
2022-08-05T07:00:00.000Z,3685,0.5098,1659682800,1845427.83312,3615663.8
2022-08-05T06:00:00.000Z,6373,0.5116,1659679200,2690860.70121,5249886.8
2022-08-05T05:00:00.000Z,4662,0.5124,1659675600,2060143.3209,4044022
2022-08-05T04:00:00.000Z,4309,0.5096,1659672000,1603237.80435,3139579.9
2022-08-05T03:00:00.000Z,4471,0.5099,1659668400,1751402.4798,3434281.4
2022-08-05T02:00:00.000Z,7075,0.5099,1659664800,2824907.77919,5546396.9
2022-08-05T01:00:00.000Z,6108,0.5075,1659661200,2202290.13803,4368552.7
2022-08-05T00:00:00.000Z,4098,0.4995,1659657600,1835946.93407,3667883
2022-08-04T23:00:00.000Z,3498,0.4997,1659654000,1687539.19823,3381339.6
2022-08-04T22:00:00.000Z,4123,0.4978,1659650400,1781516.51154,3580679.2
2022-08-04T21:00:00.000Z,2736,0.4967,1659646800,895231.34854,1795223.6
2022-08-04T20:00:00.000Z,3387,0.4987,1659643200,1248019.65543,2505124.5
2022-08-04T19:00:00.000Z,5841,0.4976,1659639600,1808845.18274,3637252.7
2022-08-04T18:00:00.000Z,6271,0.4971,1659636000,2387838.67952,4801067.4
2022-08-04T17:00:00.000Z,5536,0.4979,1659632400,2181130.38684,4393849.1
2022-08-04T16:00:00.000Z,9334,0.4952,1659628800,3162436.74159,6349601.4
2022-08-04T15:00:00.000Z,5035,0.5015,1659625200,1662585.17053,3321698.7
2022-08-04T14:00:00.000Z,11452,0.5011,1659621600,4845711.18139,9701854.6
2022-08-04T13:00:00.000Z,8413,0.5039,1659618000,3044818.82404,6062989.1
2022-08-04T12:00:00.000Z,7710,0.4986,1659614400,3795040.58873,7611000.4
2022-08-04T11:00:00.000Z,4322,0.4997,1659610800,1827583.0332,3646927.4
2022-08-04T10:00:00.000Z,3980,0.5015,1659607200,1614245.15967,3215624.4
2022-08-04T09:00:00.000Z,4408,0.5012,1659603600,1800889.95094,3599270.4
2022-08-04T08:00:00.000Z,5947,0.4994,1659600000,2484633.28756,4958521.4
2022-08-04T07:00:00.000Z,4417,0.503,1659596400,1391560.84609,2760830
2022-08-04T06:00:00.000Z,11397,0.5037,1659592800,3759797.04585,7468818.1
2022-08-04T05:00:00.000Z,4387,0.5091,1659589200,1847356.52631,3630616.9
2022-08-04T04:00:00.000Z,3480,0.5091,1659585600,1241068.5848,2438727.9
2022-08-04T03:00:00.000Z,3668,0.5082,1659582000,1324117.73776,2609594.2
2022-08-04T02:00:00.000Z,3643,0.5089,1659578400,1410487.84696,2771241.9
2022-08-04T01:00:00.000Z,6185,0.5085,1659574800,2153611.61492,4234529.1
2022-08-04T00:00:00.000Z,5889,0.5061,1659571200,2223951.81957,4416572.2
2022-08-03T23:00:00.000Z,9452,0.5005,1659567600,3696722.23294,7390817
2022-08-03T22:00:00.000Z,8680,0.5023,1659564000,3550379.33125,7020321.6
2022-08-03T21:00:00.000Z,3833,0.5097,1659560400,1360997.148,2661979.6
2022-08-03T20:00:00.000Z,4994,0.5103,1659556800,1941022.22924,3793255.5
2022-08-03T19:00:00.000Z,5033,0.514,1659553200,2063676.79139,4013943.7
2022-08-03T18:00:00.000Z,4257,0.5137,1659549600,1583306.47924,3086250.7
2022-08-03T17:00:00.000Z,4738,0.5131,1659546000,2347038.98864,4571222.7
2022-08-03T16:00:00.000Z,7259,0.5122,1659542400,3036629.09825,5929701.5
2022-08-03T15:00:00.000Z,4815,0.5094,1659538800,1689334.92485,3318574.8
2022-08-03T14:00:00.000Z,7188,0.5072,1659535200,3220338.04231,6324180.5
2022-08-03T13:00:00.000Z,8785,0.5099,1659531600,4147071.07112,8144683.3
2022-08-03T12:00:00.000Z,14213,0.5081,1659528000,6725093.05141,13140894.6
2022-08-03T11:00:00.000Z,5755,0.5106,1659524400,2049537.87568,4012054.3
2022-08-03T10:00:00.000Z,5821,0.5113,1659520800,2394381.67364,4689425.6
2022-08-03T09:00:00.000Z,7103,0.51,1659517200,2902072.59463,5698555.9
2022-08-03T08:00:00.000Z,6053,0.5071,1659513600,2325137.5419,4593760.7
2022-08-03T07:00:00.000Z,4163,0.5034,1659510000,1455265.14766,2885610.3
2022-08-03T06:00:00.000Z,5343,0.5055,1659506400,2316608.05944,4583733.2
2022-08-03T05:00:00.000Z,6814,0.5039,1659502800,2679191.9168,5314087
2022-08-03T04:00:00.000Z,3666,0.5006,1659499200,1469837.59841,2934717.3
2022-08-03T03:00:00.000Z,5209,0.5012,1659495600,1860521.02078,3723638.4
2022-08-03T02:00:00.000Z,5212,0.4963,1659492000,1718476.90478,3458294.2
2022-08-03T01:00:00.000Z,7383,0.4989,1659488400,2363327.09603,4779659.8
2022-08-03T00:00:00.000Z,11340,0.4908,1659484800,4381834.32185,8894598.5
2022-08-02T23:00:00.000Z,8192,0.4963,1659481200,3336235.07152,6688504.3
2022-08-02T22:00:00.000Z,5201,0.5012,1659477600,2302988.65449,4595162.6
2022-08-02T21:00:00.000Z,5304,0.5011,1659474000,2059550.92816,4125501.4
2022-08-02T20:00:00.000Z,5408,0.5007,1659470400,2466528.59966,4936072.6
2022-08-02T19:00:00.000Z,7519,0.4993,1659466800,3086727.75098,6178711.2
2022-08-02T18:00:00.000Z,6256,0.4995,1659463200,2670336.34178,5306471.1
2022-08-02T17:00:00.000Z,10476,0.5039,1659459600,4509498.79752,8921342.3
2022-08-02T16:00:00.000Z,14448,0.5082,1659456000,6522356.01334,12887838.6
2022-08-02T15:00:00.000Z,13115,0.5008,1659452400,5436116.72127,10856235.2
2022-08-02T14:00:00.000Z,18330,0.502,1659448800,7124852.71379,14326118.5
2022-08-02T13:00:00.000Z,8368,0.496,1659445200,3381320.01389,6831845.6
2022-08-02T12:00:00.000Z,7025,0.493,1659441600,2974958.84511,6017541.9
2022-08-02T11:00:00.000Z,8663,0.4966,1659438000,4716726.18523,9487437
2022-08-02T10:00:00.000Z,7166,0.4957,1659434400,2764535.02057,5606572.2
2022-08-02T09:00:00.000Z,6576,0.4907,1659430800,2693113.40784,5488741.5
2022-08-02T08:00:00.000Z,4869,0.4914,1659427200,1856097.8836,3762818.6
2022-08-02T07:00:00.000Z,8392,0.4953,1659423600,3861952.12487,7840594.3
2022-08-02T06:00:00.000Z,5357,0.496,1659420000,1771587.40287,3576274
2022-08-02T05:00:00.000Z,5171,0.4936,1659416400,2101967.75783,4256314.2
2022-08-02T04:00:00.000Z,10909,0.493,1659412800,5585115.01847,11358377.2
2022-08-02T03:00:00.000Z,17561,0.4911,1659409200,7425372.26181,15051025.5
2022-08-02T02:00:00.000Z,13343,0.4993,1659405600,5480706.1574,10931216.1
2022-08-02T01:00:00.000Z,8956,0.5035,1659402000,3604133.68417,7097872.9
2022-08-02T00:00:00.000Z,7640,0.5085,1659398400,3409830.98788,6667414.6
2022-08-01T23:00:00.000Z,7057,0.5124,1659394800,3441253.73163,6718753.5
2022-08-01T22:00:00.000Z,6810,0.511,1659391200,3373742.49694,6636225.2
2022-08-01T21:00:00.000Z,3488,0.5086,1659387600,1327786.85963,2608523.3
2022-08-01T20:00:00.000Z,6013,0.5109,1659384000,2467884.95843,4862199.9
2022-08-01T19:00:00.000Z,6553,0.5061,1659380400,2801004.7352,5533935.1
2022-08-01T18:00:00.000Z,9391,0.5061,1659376800,4309223.55047,8568161.2
2022-08-01T17:00:00.000Z,16275,0.5022,1659373200,8100546.18423,16031889.3
2022-08-01T16:00:00.000Z,6843,0.513,1659369600,2655030.36426,5170137.8
2022-08-01T15:00:00.000Z,5280,0.5158,1659366000,2216366.20936,4297328.5
2022-08-01T14:00:00.000Z,12891,0.5178,1659362400,6200982.15583,12014264.4
2022-08-01T13:00:00.000Z,12412,0.5131,1659358800,5562911.53773,10942404
2022-08-01T12:00:00.000Z,6187,0.5092,1659355200,2724616.89401,5324315.6
2022-08-01T11:00:00.000Z,7905,0.5121,1659351600,3762577.31727,7378670.2
2022-08-01T10:00:00.000Z,11693,0.509,1659348000,5258856.96167,10261359
2022-08-01T09:00:00.000Z,3206,0.5182,1659344400,1551439.82456,2993651.7
2022-08-01T08:00:00.000Z,5004,0.5159,1659340800,2439679.51347,4708296.2
2022-08-01T07:00:00.000Z,5380,0.52,1659337200,2395621.1551,4636061.9
2022-08-01T06:00:00.000Z,5665,0.5174,1659333600,2809464.89738,5440438.4
2022-08-01T05:00:00.000Z,5255,0.5184,1659330000,2478955.29112,4767686.5
2022-08-01T04:00:00.000Z,3379,0.5229,1659326400,1431470.86727,2743290
2022-08-01T03:00:00.000Z,5163,0.5213,1659322800,2604100.44674,5003160.4
2022-08-01T02:00:00.000Z,5367,0.5227,1659319200,3043219.30721,5815871.2
2022-08-01T01:00:00.000Z,8441,0.524,1659315600,4691093.40532,8957924.4
2022-08-01T00:00:00.000Z,8551,0.5223,1659312000,3830444.24799,7383456
2022-07-31T23:00:00.000Z,11663,0.5161,1659308400,5260166.99067,10194209.3
2022-07-31T22:00:00.000Z,15667,0.5189,1659304800,7457977.79056,14322229.7
2022-07-31T21:00:00.000Z,6029,0.5271,1659301200,2680603.34684,5054280.6
2022-07-31T20:00:00.000Z,6371,0.5326,1659297600,2896028.05912,5439103
2022-07-31T19:00:00.000Z,13195,0.5331,1659294000,6861964.37495,12799589.4
2022-07-31T18:00:00.000Z,29366,0.5317,1659290400,12654814.80717,23764999.1
2022-07-31T17:00:00.000Z,8393,0.5357,1659286800,4101237.18291,7657339.7
2022-07-31T16:00:00.000Z,10244,0.5339,1659283200,5567279.25191,10467608.6
2022-07-31T15:00:00.000Z,5707,0.5304,1659279600,2305715.384,4355605.1
2022-07-31T14:00:00.000Z,7636,0.5278,1659276000,3786826.62387,7161374.3
2022-07-31T13:00:00.000Z,5993,0.5295,1659272400,2861801.87362,5399521.7
2022-07-31T12:00:00.000Z,5855,0.5317,1659268800,2843973.86229,5368864.5
2022-07-31T11:00:00.000Z,5475,0.5311,1659265200,2388383.91233,4499470.2
2022-07-31T10:00:00.000Z,6290,0.5325,1659261600,2502977.7288,4724375.7
2022-07-31T09:00:00.000Z,5119,0.5275,1659258000,2074804.337,3954946.2
2022-07-31T08:00:00.000Z,9708,0.5219,1659254400,4291239.03192,8179134.1
2022-07-31T07:00:00.000Z,6559,0.5283,1659250800,3135694.37453,5897190.4
2022-07-31T06:00:00.000Z,3557,0.5318,1659247200,1575498.39882,2968988.8
2022-07-31T05:00:00.000Z,4568,0.5286,1659243600,2039428.44758,3844385.2
2022-07-31T04:00:00.000Z,4975,0.5329,1659240000,2399467.29332,4513492.1
2022-07-31T03:00:00.000Z,5237,0.5279,1659236400,2549967.49394,4821071.1
2022-07-31T02:00:00.000Z,7136,0.5309,1659232800,3526552.41369,6640909.5
2022-07-31T01:00:00.000Z,6149,0.5294,1659229200,3123120.12099,5913998.5
2022-07-31T00:00:00.000Z,8573,0.5284,1659225600,3605583.66425,6840824.7
2022-07-30T23:00:00.000Z,6441,0.5263,1659222000,3152630.99772,6016122
2022-07-30T22:00:00.000Z,14435,0.5264,1659218400,6787604.26847,12956886.2
2022-07-30T21:00:00.000Z,6971,0.528,1659214800,2901199.0362,5482341.2
2022-07-30T20:00:00.000Z,12053,0.5324,1659211200,5596093.68447,10531559.3
2022-07-30T19:00:00.000Z,18572,0.5313,1659207600,7695156.90464,14360703.2
2022-07-30T18:00:00.000Z,595,0.5466,1659204000,302087.41686,553115.5
2022-07-30T17:00:00.000Z,12155,0.5456,1659200400,6294974.15335,11547195.4
2022-07-30T16:00:00.000Z,11875,0.5496,1659196800,6588158.91019,12039049.2
2022-07-30T15:00:00.000Z,10910,0.5464,1659193200,5514460.87902,10128359.6
2022-07-30T14:00:00.000Z,46800,0.5402,1659189600,19395585.72537,35519369.1
2022-07-30T13:00:00.000Z,23529,0.5399,1659186000,9983637.22791,18629832.8
2022-07-30T12:00:00.000Z,10800,0.5322,1659182400,5564770.21699,10491756.9
2022-07-30T11:00:00.000Z,9165,0.5279,1659178800,3986006.19967,7539057.7
2022-07-30T10:00:00.000Z,9890,0.5252,1659175200,4497580.0853,8586579.2
2022-07-30T09:00:00.000Z,5035,0.5291,1659171600,1899417.37461,3597488.1
2022-07-30T08:00:00.000Z,6548,0.5217,1659168000,3207746.41412,6139901.8
2022-07-30T07:00:00.000Z,3610,0.5214,1659164400,1897160.75627,3642005.9
2022-07-30T06:00:00.000Z,1761,0.5153,1659160800,896959.79898,1735207.5
2022-07-30T05:00:00.000Z,7695,0.5176,1659157200,5149635.47419,10002002.8
2022-07-30T04:00:00.000Z,16621,0.5118,1659153600,10380177.73684,20228150.5
2022-07-30T03:00:00.000Z,7265,0.5191,1659150000,3575583.28208,6892970.2
2022-07-30T02:00:00.000Z,10527,0.5205,1659146400,4758286.658,9165251.6
2022-07-30T01:00:00.000Z,16495,0.523,1659142800,6640132.61828,12770287.2
2022-07-30T00:00:00.000Z,10770,0.5234,1659139200,4159341.92042,7958934.5
2022-07-29T23:00:00.000Z,12892,0.5218,1659135600,4843115.36229,9159258.4
2022-07-29T22:00:00.000Z,14761,0.5317,1659132000,5370168.54434,10142367.8
2022-07-29T21:00:00.000Z,7912,0.5227,1659128400,2401476.59428,4593402.7
2022-07-29T20:00:00.000Z,9179,0.5277,1659124800,3525698.45929,6699275.8
2022-07-29T19:00:00.000Z,3419,0.5233,1659121200,1290952.95623,2458001
2022-07-29T18:00:00.000Z,6302,0.5237,1659117600,2858926.02056,5461911.3
2022-07-29T17:00:00.000Z,10017,0.5208,1659114000,3863474.47082,7443305.2
2022-07-29T16:00:00.000Z,18626,0.5227,1659110400,8417858.14197,16156430.4
2022-07-29T15:00:00.000Z,8045,0.5278,1659106800,3404159.45811,6426772.4
2022-07-29T14:00:00.000Z,18322,0.535,1659103200,8117581.80414,15271629.7
2022-07-29T13:00:00.000Z,8076,0.5183,1659099600,3684698.74649,7106345.1
2022-07-29T12:00:00.000Z,23348,0.5172,1659096000,10492669.49145,20184835.1
2022-07-29T11:00:00.000Z,26014,0.5261,1659092400,11991914.067,22532119.1
2022-07-29T10:00:00.000Z,22082,0.5423,1659088800,9828814.33075,18243008.6
2022-07-29T09:00:00.000Z,3621,0.5325,1659085200,1395276.84659,2632545.1
2022-07-29T08:00:00.000Z,14120,0.5299,1659081600,5927798.60005,11228306.2
2022-07-29T07:00:00.000Z,8970,0.5237,1659078000,3054686.64628,5809501.5
2022-07-29T06:00:00.000Z,9571,0.5343,1659074400,4734436.7685,8880477.7
2022-07-29T05:00:00.000Z,19490,0.5352,1659070800,8847934.57725,16655200.5
2022-07-29T04:00:00.000Z,7609,0.53,1659067200,3325900.1557,6277046.9
2022-07-29T03:00:00.000Z,6129,0.5217,1659063600,3051023.45174,5885147.6
2022-07-29T02:00:00.000Z,8220,0.5174,1659060000,3210034.71455,6168608.4
2022-07-29T01:00:00.000Z,9756,0.5147,1659056400,4653218.70293,8958068.4
2022-07-29T00:00:00.000Z,11697,0.5163,1659052800,6314719.78954,12350122.4
2022-07-28T23:00:00.000Z,3980,0.5125,1659049200,1816765.37308,3535978.3
2022-07-28T22:00:00.000Z,2308,0.5141,1659045600,1195448.19405,2321515.4
2022-07-28T21:00:00.000Z,3521,0.5207,1659042000,1684399.1047,3237374.7
2022-07-28T20:00:00.000Z,25125,0.5195,1659038400,12062361.77026,23242042.5
2022-07-28T19:00:00.000Z,7836,0.5117,1659034800,3582314.45577,7009112.4
2022-07-28T18:00:00.000Z,11552,0.5108,1659031200,6258032.72199,12242041.1
2022-07-28T17:00:00.000Z,8232,0.5149,1659027600,5420046.45395,10562750.6
2022-07-28T16:00:00.000Z,3114,0.5124,1659024000,1756877.6178,3433479.3
2022-07-28T15:00:00.000Z,26202,0.5121,1659020400,12878613.50208,25302508.6
2022-07-28T14:00:00.000Z,12818,0.5028,1659016800,6676482.15193,13404500.4
2022-07-28T13:00:00.000Z,21495,0.4944,1659013200,10336512.96323,20720001
2022-07-28T12:00:00.000Z,28194,0.4988,1659009600,12631979.18303,25452824.5
2022-07-28T11:00:00.000Z,6984,0.5024,1659006000,3371972.00923,6731669.3
2022-07-28T10:00:00.000Z,6549,0.4994,1659002400,2979285.65962,5962471.1
2022-07-28T09:00:00.000Z,9620,0.4984,1658998800,4880400.1592,9792779.9
2022-07-28T08:00:00.000Z,9560,0.5031,1658995200,4227738.48828,8439743.7
2022-07-28T07:00:00.000Z,13988,0.5002,1658991600,6075420.99886,12106140.6
2022-07-28T06:00:00.000Z,5178,0.507,1658988000,2481846.25627,4887775.9
2022-07-28T05:00:00.000Z,1750,0.5049,1658984400,635269.77222,1257054.2
2022-07-28T04:00:00.000Z,6004,0.506,1658980800,2498962.16337,4918771.5
2022-07-28T03:00:00.000Z,11776,0.5086,1658977200,5149369.74574,10056960.7
2022-07-28T02:00:00.000Z,18690,0.5155,1658973600,8438389.21507,16466808.3
2022-07-28T01:00:00.000Z,10177,0.504,1658970000,3704028.08164,7343997.7
2022-07-28T00:00:00.000Z,13557,0.5064,1658966400,6814708.3764,13416442.4
2022-07-27T23:00:00.000Z,8703,0.5111,1658962800,4112347.32802,8098920.2
2022-07-27T22:00:00.000Z,7008,0.5085,1658959200,3472309.44543,6853812.3
2022-07-27T21:00:00.000Z,7501,0.5028,1658955600,2468403.66119,4898560.4
2022-07-27T20:00:00.000Z,20175,0.5065,1658952000,8391416.51711,16553452
2022-07-27T19:00:00.000Z,31974,0.5037,1658948400,13500889.74708,27123031.1
2022-07-27T18:00:00.000Z,64409,0.4906,1658944800,26123162.85775,53827682.5
2022-07-27T17:00:00.000Z,11052,0.4676,1658941200,5277217.48806,11311798.8
2022-07-27T16:00:00.000Z,11995,0.4646,1658937600,6087301.89191,12937812.5
2022-07-27T15:00:00.000Z,14537,0.4701,1658934000,6128232.98558,13014696.4
2022-07-27T14:00:00.000Z,5347,0.4723,1658930400,2662443.30966,5625832.1
2022-07-27T13:00:00.000Z,9663,0.4751,1658926800,4467317.56179,9480158.3
2022-07-27T12:00:00.000Z,2663,0.4651,1658923200,1494216.22269,3219615.1
2022-07-27T11:00:00.000Z,4549,0.4635,1658919600,2089689.65726,4492926.7
2022-07-27T10:00:00.000Z,3946,0.4654,1658916000,2186206.8517,4695816.4
2022-07-27T09:00:00.000Z,4873,0.4655,1658912400,2620529.18701,5619795.5
2022-07-27T08:00:00.000Z,3680,0.4681,1658908800,1862253.06863,3967055.8
2022-07-27T07:00:00.000Z,7438,0.4696,1658905200,3698566.4732,7864752.6
2022-07-27T06:00:00.000Z,4270,0.4674,1658901600,2289217.2846,4901314.9
2022-07-27T05:00:00.000Z,7353,0.4691,1658898000,3132694.60034,6707238
2022-07-27T04:00:00.000Z,4299,0.462,1658894400,1870464.64365,4055362.8
2022-07-27T03:00:00.000Z,5877,0.4599,1658890800,3186158.10784,6909964.7
2022-07-27T02:00:00.000Z,3745,0.4641,1658887200,1802127.09037,3887287.6
2022-07-27T01:00:00.000Z,4391,0.4637,1658883600,2101073.78604,4513294
2022-07-27T00:00:00.000Z,9259,0.4657,1658880000,6038446.91159,12954472.4
2022-07-26T23:00:00.000Z,11087,0.4677,1658876400,5740086.64123,12333882.2
2022-07-26T22:00:00.000Z,8651,0.4647,1658872800,4146959.37912,8958838.1
2022-07-26T21:00:00.000Z,7493,0.4577,1658869200,2976300.33833,6474078.6
2022-07-26T20:00:00.000Z,8689,0.4585,1658865600,4191630.36636,9179971
2022-07-26T19:00:00.000Z,129,0.4542,1658862000,62218.09521,136857
2022-07-26T18:00:00.000Z,6460,0.4545,1658858400,2824427.82102,6196014.4
2022-07-26T17:00:00.000Z,7192,0.4562,1658854800,3520008.38096,7688200.7
2022-07-26T16:00:00.000Z,5908,0.4569,1658851200,2848091.90155,6274814.8
2022-07-26T15:00:00.000Z,6858,0.4512,1658847600,2802738.01064,6181028
2022-07-26T14:00:00.000Z,3393,0.4552,1658844000,1356349.27568,2971304.8
2022-07-26T13:00:00.000Z,13355,0.4551,1658840400,6429535.68717,14103028.6
2022-07-26T12:00:00.000Z,12100,0.4587,1658836800,5178229.60065,11189841.8
2022-07-26T11:00:00.000Z,5248,0.4667,1658833200,2239257.19938,4798226.5
2022-07-26T10:00:00.000Z,3140,0.468,1658829600,1500510.19979,3200775
2022-07-26T09:00:00.000Z,4577,0.4706,1658826000,2545220.57154,5406607.5
2022-07-26T08:00:00.000Z,4981,0.4688,1658822400,2482826.1523,5303625.2
2022-07-26T07:00:00.000Z,4106,0.4676,1658818800,1939477.87794,4138663.6
2022-07-26T06:00:00.000Z,1561,0.4694,1658815200,890318.31865,1891581.9
2022-07-26T05:00:00.000Z,5202,0.472,1658811600,2826085.6035,5996673.8
2022-07-26T04:00:00.000Z,8282,0.4717,1658808000,4352513.54146,9235455.7
2022-07-26T03:00:00.000Z,11793,0.4697,1658804400,6528666.37626,13973175.8
2022-07-26T02:00:00.000Z,6970,0.4685,1658800800,3187942.22129,6815161.5
2022-07-26T01:00:00.000Z,11276,0.4663,1658797200,5786918.54134,12394905.5
2022-07-26T00:00:00.000Z,24514,0.4656,1658793600,12499207.93089,26555860
2022-07-25T23:00:00.000Z,16989,0.4752,1658790000,7867000.60127,16371018.6
2022-07-25T22:00:00.000Z,11572,0.4882,1658786400,5837966.93257,11938907
2022-07-25T21:00:00.000Z,3476,0.4929,1658782800,1389847.75226,2811412
2022-07-25T20:00:00.000Z,13632,0.495,1658779200,6286219.3202,12736906.5
2022-07-25T19:00:00.000Z,11911,0.4819,1658775600,5282101.35386,10912646.7
2022-07-25T18:00:00.000Z,2677,0.4918,1658772000,1272414.97668,2590751.3
2022-07-25T17:00:00.000Z,4411,0.4898,1658768400,2130788.03161,4329380
2022-07-25T16:00:00.000Z,5864,0.4921,1658764800,2739971.72707,5572111.4
2022-07-25T15:00:00.000Z,5812,0.4913,1658761200,2872675.44401,5855910.8
2022-07-25T14:00:00.000Z,3416,0.4875,1658757600,1444537.6143,2948177
2022-07-25T13:00:00.000Z,13537,0.4929,1658754000,4572639.46041,9285341.7
2022-07-25T12:00:00.000Z,5837,0.4931,1658750400,2556998.90271,5203247.8
2022-07-25T11:00:00.000Z,5595,0.4918,1658746800,2422925.42209,4899299.4
2022-07-25T10:00:00.000Z,5068,0.4965,1658743200,1832286.36474,3692919.3
2022-07-25T09:00:00.000Z,5784,0.4953,1658739600,2798730.03832,5656741.4
2022-07-25T08:00:00.000Z,3364,0.4922,1658736000,1427913.2714,2890617.2
2022-07-25T07:00:00.000Z,4231,0.4953,1658732400,2380943.00957,4818961.9
2022-07-25T06:00:00.000Z,5383,0.4941,1658728800,2613253.25939,5283246.7
2022-07-25T05:00:00.000Z,6186,0.4959,1658725200,2625869.92665,5312391.5
2022-07-25T04:00:00.000Z,6725,0.495,1658721600,3309529.91853,6736723.1
2022-07-25T03:00:00.000Z,9030,0.4931,1658718000,4003956.11317,8125428
2022-07-25T02:00:00.000Z,12883,0.4936,1658714400,6182725.61931,12534042.6
2022-07-25T01:00:00.000Z,10573,0.4951,1658710800,4504445.85183,9058156.5
2022-07-25T00:00:00.000Z,22908,0.4994,1658707200,9780159.1257,19343970.6
2022-07-24T23:00:00.000Z,11860,0.512,1658703600,5172194.89013,10046336
2022-07-24T22:00:00.000Z,17247,0.5144,1658700000,8523756.73441,16367017.9
2022-07-24T21:00:00.000Z,7307,0.5224,1658696400,2655137.54262,5108825
2022-07-24T20:00:00.000Z,4479,0.5167,1658692800,1735999.4893,3359625.7
2022-07-24T19:00:00.000Z,2622,0.516,1658689200,1079771.24024,2087140.3
2022-07-24T18:00:00.000Z,3051,0.516,1658685600,1162017.22237,2244188
2022-07-24T17:00:00.000Z,7613,0.5192,1658682000,3589361.6429,6902324
2022-07-24T16:00:00.000Z,8772,0.5211,1658678400,4350471.45501,8306241.5
2022-07-24T15:00:00.000Z,8019,0.5277,1658674800,3800586.32445,7245176.8
2022-07-24T14:00:00.000Z,11671,0.5249,1658671200,6086939.11261,11608827.8
2022-07-24T13:00:00.000Z,3768,0.5249,1658667600,1681721.98772,3206078.2
2022-07-24T12:00:00.000Z,7474,0.526,1658664000,3243458.15525,6145110.8
2022-07-24T11:00:00.000Z,13293,0.5291,1658660400,6459629.39797,12140634.9
2022-07-24T10:00:00.000Z,4102,0.5273,1658656800,2137008.86941,4058142.5
2022-07-24T09:00:00.000Z,11185,0.5292,1658653200,4447651.10952,8480312.5
2022-07-24T08:00:00.000Z,6873,0.5162,1658649600,3168430.83102,6149116.7
2022-07-24T07:00:00.000Z,2617,0.5194,1658646000,1355502.72862,2605522.6
2022-07-24T06:00:00.000Z,7860,0.5181,1658642400,4429394.21809,8555035.4
